,match_id,opposing_team_id,side,duration,my_hero_1,my_hero_2,my_hero_3,my_hero_4,my_hero_5,opposing_hero_1,opposing_hero_2,opposing_hero_3,opposing_hero_4,opposing_hero_5,my_team_kills,opposing_team_kills,gold_adv,xp_adv,my_tower_status,opposing_team_tower_status,win
0,6809621786,7732977,dire,1901,136,11,61,87,17,85,123,43,46,19,28,13,19623,18197,1974,1536,1
1,6809585544,7732977,radiant,1613,137,52,91,18,7,129,119,74,68,10,22,6,24806,29717,1983,1572,1
2,6809420587,6209804,radiant,1672,137,66,114,38,119,11,88,128,120,64,32,9,15500,16130,1983,1536,1
3,6808199906,2163,radiant,2583,33,19,110,13,10,85,120,86,35,2,20,25,10673,18586,1956,288,1
4,6808106195,2163,radiant,2785,33,19,25,87,54,137,85,52,38,99,32,29,14209,32044,1828,0,1
5,6807886590,2586976,radiant,1775,137,43,120,50,53,19,111,74,11,29,26,4,23301,21343,1983,1568,1
6,6807837834,2586976,radiant,1621,85,11,88,120,40,15,103,45,41,97,35,9,21705,25759,1983,1796,1
7,6806790160,7390454,radiant,2654,66,86,52,129,46,97,9,120,54,43,9,29,-15419,-36179,1536,1972,0
8,6806663153,7390454,dire,2178,106,66,96,6,88,137,10,52,102,128,18,16,19336,24381,2038,1568,1
9,6806282012,39,radiant,3051,137,69,93,31,13,58,41,136,33,106,18,49,3351,-15774,260,1796,0
10,6806228770,39,radiant,1797,136,92,129,111,48,137,86,18,11,33,9,30,-13234,-17460,1956,1982,0
11,6806097974,8131728,dire,2144,19,31,52,92,41,136,10,22,51,128,8,34,-11389,-18321,1952,1847,0
12,6806047579,8131728,dire,2603,33,19,50,22,109,112,11,51,23,78,22,23,9066,12937,1828,1542,1
13,6707754788,7119388,dire,2647,15,107,23,91,81,66,39,86,99,2,27,28,-10249,-20055,256,1846,0
14,6707714718,7119388,dire,1641,7,43,3,89,98,19,22,38,79,18,5,14,-5018,-11367,2020,1975,0
15,6707633683,7119388,dire,4507,15,50,89,100,90,47,136,3,114,39,29,43,-4713,-44581,1792,0,0
16,6707542480,7119388,radiant,2223,66,47,86,13,14,19,33,50,12,100,25,16,18636,27881,1974,1312,1
17,6705943008,7119388,radiant,2962,58,41,7,17,135,15,136,46,51,126,38,23,29310,53639,1846,0,1
18,6705859209,7119388,radiant,2427,19,5,98,110,44,66,136,114,129,128,32,24,19264,26675,1982,512,1
19,6702893323,2586976,radiant,3028,15,19,50,120,73,136,47,7,90,10,35,31,19987,41542,1572,1312,1
20,6702820706,2586976,radiant,2094,136,47,14,67,38,19,13,53,103,28,37,12,9853,21564,1846,1924,1
21,6702750795,2586976,radiant,1308,120,128,73,28,8,66,4,91,17,95,2,17,-10627,-8410,1574,2046,0
22,6699751529,7732977,dire,2364,43,100,66,70,23,19,13,98,58,94,37,15,23484,38959,1974,260,1
23,6699654301,7732977,dire,2029,43,7,41,58,22,114,50,129,69,40,31,11,24522,37069,2038,1792,1
24,6698298491,7391077,dire,2009,47,66,106,100,99,19,65,102,135,48,28,29,11097,7376,2038,4,1
25,6698208797,7391077,dire,1636,19,15,110,17,42,50,114,100,74,55,24,15,17599,31228,2038,1974,1
26,6697224046,6209804,dire,2626,15,107,50,120,67,136,53,13,21,47,39,36,892,31525,1572,388,1
27,6697169079,6209804,radiant,1542,136,13,65,68,80,43,7,66,106,54,29,10,11789,16171,1975,1828,1
28,6696851710,8724984,dire,2188,126,66,7,70,60,13,98,128,8,33,25,14,9929,26565,1844,1956,1
29,6696761796,8724984,dire,1638,136,80,19,90,112,69,50,100,23,25,27,9,11541,11671,2047,512,1
30,6695608174,7390454,dire,1792,43,19,50,23,109,91,99,126,63,135,32,13,17880,17650,2038,1536,1
31,6695527912,7390454,dire,2511,135,22,103,27,63,112,136,91,99,49,11,37,-24812,-38584,0,1590,0
32,6695257573,2163,radiant,2371,15,66,7,70,36,19,136,4,97,111,26,20,22014,30080,1975,1028,1
33,6695137697,2163,dire,2669,13,58,29,128,46,80,50,135,114,123,28,24,22299,35400,1924,1540,1
34,6694094368,350190,radiant,2449,120,50,112,73,49,136,46,110,53,126,24,21,21578,26592,1846,772,1
35,6694028756,350190,dire,1937,135,27,22,43,4,136,37,46,98,81,31,12,19674,30897,2038,1542,1
36,6693728641,2586976,radiant,1748,15,126,7,66,81,136,13,91,59,69,33,12,15322,28745,1983,1958,1
37,6693616801,2586976,radiant,2745,100,53,112,8,58,47,99,90,7,106,31,24,5738,9859,1846,260,1
38,6692353670,8597976,dire,2066,15,136,66,14,12,43,88,106,128,114,32,20,24311,29610,1972,0,1
39,6692259331,8597976,dire,1902,15,107,50,120,12,19,109,136,69,3,33,10,14594,25750,1968,1536,1
40,6676488286,7119388,dire,1824,19,53,120,50,73,136,47,64,106,18,30,13,27598,21620,1974,0,1
41,6676393091,7119388,radiant,2079,112,120,58,80,78,136,47,106,101,48,28,18,16144,14269,1855,0,1
42,6675908299,2586976,dire,1836,19,43,37,114,38,49,110,3,65,44,24,10,17057,15850,2046,1536,1
43,6675804860,2586976,dire,2581,22,51,135,64,67,19,37,21,41,59,31,41,-18026,-29042,1796,1975,0
44,6675726202,2586976,radiant,1278,19,53,50,89,112,47,28,135,46,13,28,5,11815,9736,2047,1926,1
45,6674627810,7554697,dire,1909,22,107,58,69,8,112,19,88,114,38,48,11,27889,38572,2032,512,1
46,6674548794,7554697,dire,1329,88,106,43,110,81,112,22,19,4,135,5,29,-9836,-16420,2036,1983,0
47,6674445805,7554697,radiant,2066,58,41,136,120,43,15,53,135,5,99,31,26,3285,22566,1796,390,1
48,6673309358,8291895,dire,1497,19,50,120,92,46,69,43,86,8,98,29,8,9586,13565,1974,6,1
49,6673209889,8291895,radiant,2587,37,13,114,69,128,136,81,126,64,73,40,19,22430,54613,1958,1956,1
50,6672769450,8740926,radiant,1436,91,99,98,21,106,19,105,14,65,85,47,26,20291,27328,2047,390,1
51,6672675633,8740926,dire,1735,13,19,58,43,67,128,129,70,3,53,49,7,29535,50185,1974,4,1
52,6671686009,1838315,dire,1772,37,19,99,33,46,22,66,43,69,44,4,25,-15244,-25219,1968,1847,0
53,6671594733,1838315,radiant,1596,19,106,112,92,73,135,22,66,4,105,9,44,-24643,-36791,1828,2046,0
54,6671208811,7119388,radiant,1728,15,107,22,88,80,112,4,91,17,129,25,16,10969,13383,1983,260,1
55,6671156174,7119388,radiant,1775,15,136,37,126,80,51,47,39,81,4,33,12,15991,14291,1982,1024,1
56,6665410253,7453020,dire,1455,37,15,107,53,46,19,10,27,43,99,19,5,13685,17908,2038,1798,1
57,6665282533,6209166,radiant,2577,37,41,135,27,39,19,15,50,33,67,18,30,-8755,-17499,32,1972,0
58,6662385749,6209166,radiant,1453,19,15,91,136,99,114,13,110,10,98,23,6,16577,23684,1983,388,1
59,6662345998,6209166,radiant,1446,135,58,106,27,89,19,13,92,83,81,23,8,16593,17169,1983,1952,1
60,6655634016,6209804,radiant,2461,37,41,129,86,43,51,90,15,112,67,29,23,13304,30091,1975,900,1
61,6655558372,6209804,dire,2258,37,15,107,99,34,19,90,106,84,109,27,21,13386,28525,2036,262,1
62,6645728196,8261500,dire,2735,83,63,67,22,7,37,33,109,106,107,27,39,-17336,-16086,0,1847,0
63,6645661600,8261500,radiant,1970,37,126,38,9,109,19,83,33,63,59,9,31,-18102,-33134,1536,1846,0
64,6632461072,7453020,radiant,1202,19,37,22,38,48,100,15,43,73,81,18,5,12995,14444,1983,1968,1
65,6632414079,7453020,dire,1748,37,126,21,129,73,19,135,83,86,67,20,8,20437,17508,1982,1572,1
66,6625423863,726228,dire,2204,112,43,16,14,69,19,53,39,21,78,24,35,-3146,-22,1792,1975,0
67,6625346986,726228,radiant,2036,135,90,123,110,53,47,100,83,8,65,12,22,-6404,-14945,1844,1974,0
68,6614049619,8582076,radiant,1943,114,110,13,96,21,69,92,91,70,129,35,9,14134,25050,1983,1796,1
69,6613967638,8582076,dire,2102,114,13,37,69,41,135,94,126,78,63,32,14,21382,36372,1974,1924,1
70,6613877639,8582076,radiant,2646,136,25,53,31,8,83,43,50,129,67,26,42,-13881,-44649,1798,1824,0
71,6605947229,4,dire,2479,43,83,64,41,129,19,92,45,13,38,27,39,-6460,-12961,964,1830,0
72,6605858125,4,dire,2030,69,106,110,5,44,120,92,114,8,21,20,26,3466,1418,260,1974,0
73,6605796545,4,dire,1935,19,3,15,83,46,120,5,92,10,7,28,18,29600,35067,2046,1540,1
74,6605770786,4,dire,3219,19,3,15,83,46,5,120,92,10,7,0,2,-490,5417,288,548,0
75,6560977239,6209166,radiant,2407,27,1,30,23,108,45,78,49,46,54,22,24,10233,9401,1974,1536,1
76,6560862720,6209166,radiant,2045,128,49,57,81,110,45,120,79,129,19,23,14,12106,22241,1975,1920,1
77,6560731135,6209166,radiant,2043,27,114,57,78,52,102,49,123,41,129,24,9,20435,24224,1975,1536,1
78,6560622330,8261500,radiant,1649,27,78,25,79,114,49,121,43,46,96,31,13,18119,22185,1983,260,1
79,6560551151,8261500,radiant,1770,27,120,43,78,114,49,121,81,110,8,35,15,14737,19779,1983,1796,1
80,6560452382,8261500,radiant,2409,3,69,110,13,12,49,27,83,25,56,19,31,-9141,-37835,38,2038,0
81,6559098772,6209166,radiant,2281,91,129,85,25,106,49,110,3,78,94,15,26,-6081,-18266,1796,1588,0
82,6559015421,6209166,radiant,1693,91,17,129,75,70,27,49,110,81,43,13,31,-12824,-15208,1590,2038,0
83,6557304904,6209804,dire,2052,121,69,49,41,39,27,129,46,84,15,37,25,18730,35056,1844,1824,1
84,6557257302,6209804,radiant,1449,90,102,69,114,46,106,121,123,60,8,24,8,21244,22126,1975,1574,1
85,6539329276,6209166,radiant,1476,120,121,13,36,10,91,17,19,112,78,3,23,-9758,-15731,1956,2046,0
86,6539223850,6209166,radiant,3215,16,9,83,41,53,120,45,27,94,13,26,32,-17473,-44086,0,1072,0
87,6539155860,6209166,radiant,1953,43,107,129,37,19,45,16,123,8,15,29,17,14012,21347,1982,384,1
88,6532986681,8261500,dire,1295,90,106,83,49,41,3,46,27,69,74,33,12,7272,13680,2046,1974,1
89,6532925985,8261500,dire,3144,120,64,38,51,12,46,3,86,15,16,24,37,-13695,-29391,1828,0,1
90,6528802858,6209804,dire,1780,45,69,13,114,70,43,107,19,57,17,30,12,17957,18827,2046,1974,1
91,6528728146,6209804,dire,1943,43,107,23,110,8,120,90,78,94,104,30,15,16817,15504,2038,1542,1
92,6522277439,8124688,dire,1539,90,102,27,1,78,107,36,23,45,81,31,15,14843,22844,2046,1958,1
93,6522221361,8124688,dire,1504,69,3,110,13,94,84,42,123,17,49,17,9,18180,16509,2046,1974,1
94,6495911810,8126892,dire,3325,9,16,17,85,1,43,102,69,26,106,28,29,15827,37918,1792,1536,1
95,6495832213,8126892,dire,1924,9,16,39,110,70,43,102,86,46,7,32,11,28399,41061,1974,1920,1
96,6488255070,4,radiant,1791,3,43,7,23,46,120,110,13,51,94,39,11,21884,31987,1983,1924,1
97,6488190529,4,dire,1933,91,17,102,28,94,106,72,90,46,96,23,19,16200,20431,1972,1540,1
98,6477392351,726228,dire,1411,3,36,107,10,106,19,121,16,123,74,25,9,13962,18150,2046,1830,1
99,6477300936,726228,dire,2518,121,46,3,78,23,123,19,47,51,15,18,40,-15206,-17471,1280,1982,0
100,6477242895,726228,dire,2130,121,17,49,112,109,46,123,3,106,29,29,20,17228,12015,2036,0,1
101,6451106418,6209804,dire,1740,63,46,55,88,19,86,106,121,71,10,10,38,-14311,-28738,1920,1983,0
102,6451009859,6209804,dire,1888,63,114,15,79,60,86,106,57,78,109,22,26,-8155,-9214,384,1855,0
103,6450904099,6209804,radiant,2093,121,106,120,31,44,20,11,83,100,69,40,23,15986,30720,1590,1796,1
104,6447622723,8126892,dire,1562,105,71,23,64,6,39,120,100,119,94,16,31,-15993,-19023,1542,1983,0
105,6447550504,8126892,dire,2001,68,49,83,13,56,91,120,3,39,109,3,26,-13904,-24054,1968,1847,0
106,6444557016,5,radiant,2502,3,15,83,69,114,29,128,17,42,76,34,28,19368,29186,1972,1952,1
107,6444465864,5,radiant,1978,91,129,52,26,10,17,75,100,43,6,11,35,-13842,-19205,1796,1974,0
108,6444385143,5,radiant,1157,91,17,28,128,44,121,129,126,95,31,24,9,9720,12742,1983,1974,1
109,6441263629,6209804,dire,1925,128,29,13,44,101,100,25,26,129,10,37,17,20501,36104,1974,1792,1
110,6441125886,6209804,radiant,2095,63,29,106,111,41,64,86,126,55,44,40,13,17057,28178,1974,384,1
111,6441031610,6209804,dire,2214,64,29,15,83,109,114,129,44,87,76,29,22,3140,4618,1972,6,1
112,6440951394,6209804,radiant,1951,39,100,128,23,43,121,126,129,3,95,13,29,-10084,-20790,1828,2038,0
113,6439196641,6209804,dire,2398,29,46,119,15,78,128,120,114,43,81,20,30,-2862,-9638,1956,1328,1
114,6439095642,6209804,dire,2845,63,23,121,44,104,39,114,29,128,79,33,27,21212,46107,1972,1792,1
115,6437256236,4,radiant,1833,100,39,64,49,42,63,46,86,126,104,36,16,20706,25017,1975,1536,1
116,6437171604,4,dire,3701,17,68,129,128,89,91,106,60,121,70,26,56,-10133,-41646,0,774,0
117,6437133860,4,dire,1445,63,38,17,121,95,3,46,106,107,104,33,9,20372,29432,2046,1542,1
118,6393358582,5,dire,2287,63,29,106,77,56,3,15,128,126,108,37,31,24192,25830,1974,0,1
119,6393254149,5,dire,1720,87,29,39,88,109,63,15,13,128,114,30,15,14735,14424,2038,1830,1
120,6393120790,5,dire,2517,23,61,3,9,21,100,43,120,95,126,33,39,-7580,-14176,384,1846,0
121,6390571192,6209166,dire,2530,3,23,120,86,6,63,29,39,10,61,19,28,-23910,-33007,4,1974,0
122,6390481538,6209166,dire,3397,128,29,17,77,70,3,114,52,88,60,36,39,-7984,-20026,288,1574,0
123,6390424153,6209166,radiant,2003,46,29,100,25,79,3,129,39,42,112,26,12,16538,29080,1974,1796,1
124,6389494746,8261500,dire,2091,29,86,77,126,19,46,88,128,17,110,12,34,-17744,-29112,1024,1846,0
125,6389079885,8261500,radiant,3501,3,29,128,10,74,71,43,70,31,55,46,44,4024,-1879,1974,0,1
126,6387524749,6209166,dire,2136,3,23,120,46,39,43,129,128,100,94,41,15,25671,44719,2038,1796,1
127,6387405472,6209166,radiant,2411,71,121,29,46,52,3,129,119,42,25,34,25,14482,28082,1959,1540,1
128,6387274947,6209166,dire,2488,23,128,129,42,61,71,15,91,100,54,16,27,-2122,-13162,262,1846,0
129,6385074368,5,dire,1929,29,128,38,10,39,3,43,44,17,121,31,19,19661,31307,2038,1792,1
130,6385028617,5,radiant,1376,63,23,38,31,106,86,84,129,42,25,21,10,13052,13937,1982,1796,1
131,6383539064,4,radiant,2244,29,128,46,61,13,121,120,86,109,60,33,16,32432,52484,1855,1536,1
132,6383475863,4,dire,3218,23,121,77,34,111,3,10,112,4,65,27,36,3271,-7775,1828,38,1
133,6383425566,4,radiant,2468,71,34,112,60,10,29,119,120,46,61,21,28,-16940,-34685,1024,1974,0
134,6380457853,6209804,dire,4820,3,100,106,48,40,23,75,76,9,41,45,51,-5084,-3811,1796,0,1
135,6380347148,6209804,dire,1897,126,121,77,86,42,71,39,112,128,99,27,14,15827,20344,1974,1542,1
136,6371416645,8124688,radiant,1659,23,63,29,77,106,39,87,43,3,98,37,5,33614,35439,1983,0,1
137,6371345336,8124688,dire,1846,71,10,74,110,120,39,100,43,128,17,26,17,18869,21285,2038,1536,1
138,6368268407,726228,dire,1572,38,86,23,87,74,63,29,17,121,95,21,6,9524,13551,1982,1572,1
139,6368056104,726228,dire,3044,23,3,128,48,4,63,43,100,15,29,25,21,17016,30945,2036,262,1
140,6358593165,8118983,radiant,1770,3,23,34,119,77,121,129,106,67,47,31,15,30368,40955,2047,4,1
141,6358546206,8118983,dire,1489,38,128,85,10,34,3,129,123,44,43,29,9,17398,19343,2046,1536,1
142,6356868459,6209166,radiant,3280,29,42,43,19,34,121,69,135,25,114,28,33,-1535,8422,1974,1540,1
143,6356788698,6209166,dire,1939,121,23,3,60,48,39,129,26,58,46,22,19,9854,15351,2036,1536,1
144,6356694527,6209166,radiant,3028,63,29,84,126,6,129,26,121,106,114,18,50,-22369,-49957,1792,1974,0
145,6227492909,7119388,dire,2204,19,77,23,101,58,97,3,112,106,109,12,29,-11649,-16880,6,1974,0
146,6227419633,7119388,radiant,1480,97,3,48,85,23,112,26,67,2,46,23,2,21269,21318,1983,384,1
147,6227305557,7119388,dire,3010,86,85,67,4,34,97,119,44,87,74,43,17,32057,63198,2038,512,1
148,6227203516,7119388,radiant,2446,91,52,7,10,53,3,97,119,48,13,8,24,-12366,-29669,1792,1584,0
149,6227105229,7119388,dire,2296,91,70,87,77,120,103,29,26,89,126,5,18,-12698,-15414,1924,1974,0
150,6225233668,1838315,dire,3173,114,103,104,3,52,91,72,21,38,70,21,21,-3404,7813,1824,1798,1
151,6225151294,1838315,dire,2556,19,84,77,110,13,97,112,128,63,49,22,12,21889,31862,1974,0,1
152,6222850462,1883502,dire,1609,114,112,36,111,23,19,91,55,107,126,24,8,16050,17422,1982,518,1
153,6222759193,1883502,radiant,2606,135,29,92,48,23,75,7,3,99,106,34,20,14006,30701,1846,388,1
154,6220816055,8214850,radiant,2244,97,91,26,70,106,103,87,17,67,40,32,9,28008,44959,1983,1536,1
155,6220754493,8214850,radiant,3285,103,43,7,128,109,97,26,135,94,69,22,27,-31734,-37618,384,1844,0
156,6220692458,8214850,radiant,2097,97,128,49,3,109,63,25,104,5,10,27,15,7495,6039,1975,1568,1
157,6216911349,8254400,dire,1901,114,128,23,104,56,110,51,74,70,33,30,10,22101,26839,1982,260,1
158,6216810253,8254400,radiant,1942,91,86,52,120,8,7,98,123,4,35,31,16,10224,18393,1847,388,1
159,6216526891,8204512,dire,1025,97,103,101,49,44,91,17,37,60,18,21,4,8535,13606,2046,1975,1
160,6216446594,8204512,dire,2862,103,97,119,10,81,91,17,75,129,70,27,32,3786,489,1796,0,1
161,6215457761,8255756,dire,1541,68,16,106,9,42,91,65,79,96,99,34,9,23798,22205,2046,1792,1
162,6215346651,8255756,radiant,2597,103,62,126,53,41,63,29,51,106,94,27,18,30164,41016,1958,0,1
163,6215091624,726228,radiant,1096,114,84,104,128,52,7,87,101,109,23,26,7,12623,13010,1983,2032,1
164,6215020578,726228,dire,2751,7,74,58,48,92,103,29,106,128,56,28,14,14080,15981,1974,260,1
165,6213928949,350190,dire,2471,103,97,87,34,109,91,17,120,72,28,28,24,6961,8367,1956,260,1
166,6213829716,350190,dire,2869,112,43,3,41,74,19,39,48,84,98,29,28,8043,15643,1572,1536,1
167,6213684910,1838315,dire,1898,29,128,66,42,34,84,86,56,69,23,25,9,11136,5793,1982,1536,1
168,6213621537,1838315,dire,3013,51,43,7,101,73,19,39,86,84,97,26,45,-8492,-45440,1536,1854,0
169,6212978366,7119388,radiant,1512,19,112,104,101,23,91,129,128,18,15,15,9,15271,15234,1983,1536,1
170,6212903550,7119388,dire,1799,51,43,112,10,7,19,79,9,20,126,21,9,18377,20448,2038,1536,1
171,6212662330,7390454,dire,1753,103,97,128,25,109,91,72,83,52,20,29,13,21100,22518,1974,256,1
172,6212616141,7390454,radiant,1870,91,77,106,87,41,68,16,83,109,52,26,8,17643,37103,1974,1824,1
173,6174888284,7119388,radiant,2523,3,18,120,128,36,9,29,112,106,46,30,16,23177,34511,1847,0,1
174,6174804811,7119388,dire,2397,3,120,20,9,41,79,29,72,17,57,33,16,14829,16584,2038,1540,1
175,6174712950,7119388,radiant,2248,114,38,120,111,18,20,65,123,48,60,27,12,11589,10762,1983,0,1
176,6174622195,7119388,dire,1924,65,103,91,93,108,20,39,79,18,16,14,28,-15637,-32659,1988,1975,0
177,6171980397,8291895,radiant,1342,65,38,103,128,10,102,20,56,111,26,26,8,14340,17304,1983,1924,1
178,6171891378,8291895,dire,1689,114,3,77,40,4,60,79,18,64,55,30,9,21222,24735,2046,518,1
179,6170284378,8214850,dire,2066,25,29,3,114,103,52,20,41,37,60,36,18,20889,25696,2038,512,1
180,6170221606,8214850,radiant,2188,65,114,103,53,67,56,57,26,25,129,44,14,24268,39436,1975,1796,1
181,6170157369,8214850,dire,2196,71,75,114,36,34,79,52,57,18,129,25,34,-16251,-22503,1584,1975,0
182,6168983552,8260983,radiant,3396,3,52,91,18,96,29,9,79,15,44,19,38,-6736,-8601,1542,260,1
183,6168910510,8260983,dire,2507,114,56,20,83,108,3,120,9,126,89,27,31,-3103,5905,1972,390,1
184,6168849197,8260983,radiant,2110,56,120,25,104,76,29,3,9,95,17,17,43,-17627,-33271,262,1844,0
185,6158170178,8291895,radiant,2853,90,120,17,47,93,114,79,60,8,25,26,38,-2908,-5632,1312,1974,0
186,6158081326,8291895,dire,2902,90,120,103,60,54,72,29,9,4,46,28,48,-14236,-46241,1796,1958,0
187,6158010330,8291895,radiant,1648,90,52,3,18,77,120,20,126,38,54,23,8,18850,23590,1975,1796,1
188,6157905423,8291895,dire,2648,114,52,3,20,4,120,48,55,72,97,46,39,21270,45247,2022,0,1
189,6157810302,8291895,radiant,1954,71,110,25,19,46,79,114,120,54,55,10,43,-20097,-26761,1792,1982,0
190,6157638906,1883502,dire,2040,56,90,120,51,20,112,47,25,129,109,33,26,22730,37988,2038,0,1
191,6157557980,1883502,dire,1935,56,7,111,12,107,112,65,38,25,94,8,29,-24160,-29479,0,1846,0
192,6157433167,1883502,radiant,2371,91,60,18,120,47,112,25,29,94,26,27,17,9062,17253,1575,900,1
193,6156510875,8214850,radiant,2840,71,3,91,1,45,16,94,79,102,38,28,22,20180,32083,1542,0,1
194,6156443804,8214850,radiant,2258,16,123,52,112,113,83,94,26,69,47,15,35,-20744,-40979,1572,1852,0
195,6156352752,8214850,radiant,2540,3,16,91,93,52,120,65,110,18,55,30,30,15475,25051,1846,1920,1
196,6154941567,7119388,dire,2376,56,7,83,12,20,26,4,123,65,95,33,30,12413,11447,2046,1540,1
197,6154881115,7119388,dire,2312,120,91,51,48,55,26,4,25,110,109,22,40,-13452,-26103,38,1798,0
198,6154786603,7119388,radiant,2380,56,112,57,18,96,19,97,123,10,126,20,11,28006,28151,1847,0,1
199,6153361873,1883502,dire,2364,71,16,90,75,72,110,126,4,79,41,20,34,-15221,-33606,1920,1846,0
200,6153272077,1883502,radiant,2562,71,9,43,85,8,110,26,29,12,15,13,30,-21095,-21849,0,1972,0
201,6150377233,8255756,dire,3145,68,7,120,21,114,91,18,9,16,106,51,40,22416,31802,1926,0,1
202,6150272426,8255756,radiant,2432,120,103,108,111,95,16,109,9,51,25,29,13,15792,28434,1974,1536,1
203,6148933083,2163,dire,2664,83,52,101,28,60,120,126,14,5,35,48,31,36372,64710,2038,772,1
204,6148850390,2163,radiant,1666,90,16,120,103,109,3,126,88,46,98,27,13,14843,15497,1982,1796,1
205,6148475456,111474,radiant,2808,56,85,41,128,70,57,18,110,2,45,40,40,14107,24741,518,1408,1
206,6148393500,111474,radiant,1905,16,56,20,52,103,112,65,129,119,94,29,15,16753,16665,1983,1792,1
207,6147689088,46,radiant,1825,129,46,69,121,49,74,123,88,12,38,11,30,-9619,-21750,1540,2046,0
208,6147594084,46,dire,2830,83,2,119,65,56,77,25,7,87,93,40,26,21195,52627,1924,1792,1
209,6147274338,8254400,dire,3107,88,93,13,110,77,90,12,7,126,75,35,38,935,6275,0,1574,0
210,6147123665,8254400,radiant,2577,41,75,65,60,72,107,30,16,89,39,42,36,-1472,9082,0,1926,0
211,6137908066,8204512,radiant,1615,74,41,16,123,113,88,13,79,69,43,28,15,11412,13075,1983,1796,1
212,6137847586,8204512,dire,1853,46,16,121,34,84,112,109,52,26,13,36,18,19148,36604,2038,1846,1
213,6137794642,8204512,radiant,1735,46,120,129,74,61,88,55,121,8,23,26,9,12493,17131,1983,1588,1
214,6136444104,5,dire,1643,90,14,84,25,129,62,49,13,123,54,41,15,17922,29211,2046,1798,1
215,6136360222,5,radiant,1914,121,49,83,34,72,112,46,123,60,106,23,13,13721,19628,1974,1572,1
216,6134576797,6209166,radiant,830,120,46,29,83,105,88,112,15,16,43,10,8,2024,2047,1983,2039,1
217,6134509442,6209166,dire,2057,112,120,123,69,46,88,98,47,21,94,31,18,24339,35796,1974,1844,1
218,6133329534,726228,dire,1636,90,99,85,6,28,13,107,129,47,44,27,14,12102,10545,1974,1792,1
219,6133256006,726228,dire,1041,90,46,51,61,74,25,107,62,94,14,23,11,12544,16944,2046,1830,1
220,6133148591,726228,radiant,3347,14,68,46,51,2,49,9,64,12,61,25,41,85,-37286,6,1972,0
221,6130260292,6209804,dire,2255,90,99,112,113,120,41,74,123,16,10,18,35,-11481,-27667,1920,1855,0
222,6130182512,6209804,radiant,2303,79,48,26,29,11,98,78,21,113,47,19,28,-20591,-22901,0,2038,0
223,6127192495,7453020,dire,2608,72,14,97,9,16,49,110,13,100,10,44,36,21467,29430,1568,1536,1
224,6127114359,7453020,radiant,3324,121,14,110,69,78,112,98,25,107,4,40,34,24751,38346,1536,6,1
225,6125780925,8204512,dire,1968,48,16,51,97,5,112,49,25,107,67,19,29,-5101,-7820,1926,1974,0
226,6125698868,8204512,radiant,2059,31,14,21,69,35,88,98,79,94,52,25,33,-7470,-27711,1796,2038,0
227,6124536125,726228,radiant,1841,79,48,13,104,96,49,121,101,32,108,25,9,16372,21647,1847,1984,1
228,6124438185,726228,radiant,1865,48,16,87,34,129,49,123,58,109,22,27,17,20547,33048,1983,1572,1
229,6124318998,726228,radiant,2538,72,14,123,32,112,88,98,121,97,17,30,40,-32935,-61070,1796,2038,0
230,6101490646,6209804,dire,2108,112,13,49,70,102,41,74,123,16,53,16,33,-17983,-19912,1408,1975,0
231,6101435580,6209804,radiant,1350,43,2,85,47,120,46,79,41,61,94,6,19,-12092,-20450,1574,1982,0
232,6100163034,4,dire,1792,112,97,48,79,96,62,123,99,23,34,33,12,18609,39008,2038,262,1
233,6100062125,4,radiant,1621,85,2,112,99,23,14,107,128,10,101,39,22,28346,35396,1982,1536,1
234,6040802788,39,radiant,2170,2,9,43,112,89,26,46,100,40,109,26,11,19496,28675,1972,896,1
235,6040722034,39,dire,2831,58,109,78,27,43,47,107,68,17,53,25,32,4810,6514,1572,6,1
236,6040639859,39,radiant,2003,110,2,15,123,16,26,98,51,25,53,30,6,20340,31720,1975,1920,1
237,6039119756,8214850,radiant,2122,52,88,69,110,42,13,67,112,2,37,23,6,28444,28026,1983,1536,1
238,6039044857,8214850,dire,2856,58,67,52,2,101,26,13,83,69,114,30,38,-9766,-10021,388,1830,0
239,6038968530,8214850,radiant,1909,49,112,67,123,52,26,98,83,65,94,32,8,14578,30904,1983,2020,1
240,6037335318,7554697,radiant,2099,110,43,16,12,79,91,49,109,111,61,25,13,15947,28937,1846,1280,1
241,6037257217,7554697,radiant,2175,85,129,9,6,17,49,110,91,72,46,21,24,-7968,-8759,260,1974,0
242,6037154028,7554697,dire,2087,13,85,29,109,9,26,49,67,86,52,35,10,23217,30679,1974,0,1
243,6034022746,111474,radiant,1997,2,9,6,85,15,68,41,79,19,23,29,15,18491,24537,1854,260,1
244,6033930417,111474,dire,2203,128,97,110,10,13,26,96,112,43,93,17,16,15497,20995,1972,1568,1
245,6030936024,726228,radiant,3913,88,37,97,12,52,129,26,68,49,8,32,57,-27383,-43334,0,1796,0
246,6030875673,726228,radiant,2125,46,110,128,28,69,68,106,107,55,95,25,13,16882,20491,1974,1958,1
247,6029767740,39,radiant,2031,110,2,25,88,55,129,68,128,49,42,32,13,22616,28949,1975,1536,1
248,6029647621,39,dire,2212,58,51,97,70,57,49,25,110,65,94,31,10,16456,30142,2036,1572,1
249,6029513317,2108395,radiant,2518,46,110,2,51,52,68,15,107,114,16,41,27,26538,28288,1974,512,1
